,participant,filepath,accuracy,frequency,configuration,frequency_start,frequency_end
261,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.25,28.5,1Hz width 11 channels,28,29
262,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.375,28.5,1Hz width 11 channels,28,29
263,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.5,28.5,1Hz width 11 channels,28,29
264,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.375,28.5,1Hz width 11 channels,28,29
265,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.625,28.5,1Hz width 11 channels,28,29
266,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.375,28.5,1Hz width 11 channels,28,29
267,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.5,28.5,1Hz width 11 channels,28,29
268,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.5,28.5,1Hz width 11 channels,28,29
269,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.5,28.5,1Hz width 11 channels,28,29
270,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.625,29.5,1Hz width 11 channels,29,30
271,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.5,29.5,1Hz width 11 channels,29,30
272,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.625,29.5,1Hz width 11 channels,29,30
273,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.625,29.5,1Hz width 11 channels,29,30
274,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.375,29.5,1Hz width 11 channels,29,30
275,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.625,29.5,1Hz width 11 channels,29,30
276,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.625,29.5,1Hz width 11 channels,29,30
277,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.5,29.5,1Hz width 11 channels,29,30
278,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.625,29.5,1Hz width 11 channels,29,30
279,data_b,data_b\2023-02-23T09-57-46 text 1.edf,0.375,29.5,1Hz width 11 channels,29,30
280,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,2.5,1Hz width 11 channels,2,3
281,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,2.5,1Hz width 11 channels,2,3
282,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,2.5,1Hz width 11 channels,2,3
283,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,2.5,1Hz width 11 channels,2,3
284,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.5,2.5,1Hz width 11 channels,2,3
285,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,2.5,1Hz width 11 channels,2,3
286,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,2.5,1Hz width 11 channels,2,3
287,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,2.5,1Hz width 11 channels,2,3
288,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,2.5,1Hz width 11 channels,2,3
289,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.5,2.5,1Hz width 11 channels,2,3
290,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,3.5,1Hz width 11 channels,3,4
291,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,3.5,1Hz width 11 channels,3,4
292,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
293,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
294,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
295,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
296,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
297,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
298,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
299,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,3.5,1Hz width 11 channels,3,4
300,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
301,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
302,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
303,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
304,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
305,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
306,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
307,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
308,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
309,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,4.5,1Hz width 11 channels,4,5
310,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
311,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
312,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
313,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
314,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
315,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
316,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,5.5,1Hz width 11 channels,5,6
317,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
318,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
319,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,5.5,1Hz width 11 channels,5,6
320,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,6.5,1Hz width 11 channels,6,7
321,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,6.5,1Hz width 11 channels,6,7
322,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,6.5,1Hz width 11 channels,6,7
323,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,6.5,1Hz width 11 channels,6,7
324,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,6.5,1Hz width 11 channels,6,7
325,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,6.5,1Hz width 11 channels,6,7
326,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,6.5,1Hz width 11 channels,6,7
327,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,6.5,1Hz width 11 channels,6,7
328,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,6.5,1Hz width 11 channels,6,7
329,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,6.5,1Hz width 11 channels,6,7
330,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,7.5,1Hz width 11 channels,7,8
331,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,7.5,1Hz width 11 channels,7,8
332,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,7.5,1Hz width 11 channels,7,8
333,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,7.5,1Hz width 11 channels,7,8
334,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,7.5,1Hz width 11 channels,7,8
335,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,7.5,1Hz width 11 channels,7,8
336,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,7.5,1Hz width 11 channels,7,8
337,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,7.5,1Hz width 11 channels,7,8
338,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,7.5,1Hz width 11 channels,7,8
339,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,7.5,1Hz width 11 channels,7,8
340,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
341,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
342,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
343,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
344,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
345,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
346,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
347,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
348,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
349,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,8.5,1Hz width 11 channels,8,9
350,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
351,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
352,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
353,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
354,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
355,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
356,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
357,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
358,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
359,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,9.5,1Hz width 11 channels,9,10
360,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
361,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
362,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
363,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
364,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
365,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
366,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
367,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
368,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
369,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,10.5,1Hz width 11 channels,10,11
370,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
371,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
372,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
373,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
374,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
375,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
376,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
377,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
378,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
379,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,11.5,1Hz width 11 channels,11,12
380,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
381,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
382,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
383,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
384,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
385,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
386,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,12.5,1Hz width 11 channels,12,13
387,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
388,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
389,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,12.5,1Hz width 11 channels,12,13
390,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
391,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
392,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
393,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
394,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
395,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
396,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
397,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
398,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
399,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,13.5,1Hz width 11 channels,13,14
400,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
401,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
402,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
403,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
404,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
405,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
406,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
407,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
408,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
409,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,14.5,1Hz width 11 channels,14,15
410,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,15.5,1Hz width 11 channels,15,16
411,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,15.5,1Hz width 11 channels,15,16
412,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,15.5,1Hz width 11 channels,15,16
413,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,15.5,1Hz width 11 channels,15,16
414,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,15.5,1Hz width 11 channels,15,16
415,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,15.5,1Hz width 11 channels,15,16
416,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,15.5,1Hz width 11 channels,15,16
417,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,15.5,1Hz width 11 channels,15,16
418,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,15.5,1Hz width 11 channels,15,16
419,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,15.5,1Hz width 11 channels,15,16
420,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,16.5,1Hz width 11 channels,16,17
421,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,16.5,1Hz width 11 channels,16,17
422,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,16.5,1Hz width 11 channels,16,17
423,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,16.5,1Hz width 11 channels,16,17
424,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,16.5,1Hz width 11 channels,16,17
425,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,16.5,1Hz width 11 channels,16,17
426,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,16.5,1Hz width 11 channels,16,17
427,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,16.5,1Hz width 11 channels,16,17
428,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,16.5,1Hz width 11 channels,16,17
429,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,16.5,1Hz width 11 channels,16,17
430,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,17.5,1Hz width 11 channels,17,18
431,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,17.5,1Hz width 11 channels,17,18
432,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,17.5,1Hz width 11 channels,17,18
433,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,17.5,1Hz width 11 channels,17,18
434,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,17.5,1Hz width 11 channels,17,18
435,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,17.5,1Hz width 11 channels,17,18
436,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,17.5,1Hz width 11 channels,17,18
437,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,17.5,1Hz width 11 channels,17,18
438,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,17.5,1Hz width 11 channels,17,18
439,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,17.5,1Hz width 11 channels,17,18
440,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,18.5,1Hz width 11 channels,18,19
441,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,18.5,1Hz width 11 channels,18,19
442,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,18.5,1Hz width 11 channels,18,19
443,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,18.5,1Hz width 11 channels,18,19
444,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,18.5,1Hz width 11 channels,18,19
445,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,18.5,1Hz width 11 channels,18,19
446,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,18.5,1Hz width 11 channels,18,19
447,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,18.5,1Hz width 11 channels,18,19
448,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,18.5,1Hz width 11 channels,18,19
449,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,18.5,1Hz width 11 channels,18,19
450,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,19.5,1Hz width 11 channels,19,20
451,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,19.5,1Hz width 11 channels,19,20
452,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,19.5,1Hz width 11 channels,19,20
453,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,19.5,1Hz width 11 channels,19,20
454,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,19.5,1Hz width 11 channels,19,20
455,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,19.5,1Hz width 11 channels,19,20
456,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,19.5,1Hz width 11 channels,19,20
457,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,19.5,1Hz width 11 channels,19,20
458,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,19.5,1Hz width 11 channels,19,20
459,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,19.5,1Hz width 11 channels,19,20
460,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
461,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
462,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,20.5,1Hz width 11 channels,20,21
463,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
464,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
465,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,20.5,1Hz width 11 channels,20,21
466,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
467,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
468,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
469,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,20.5,1Hz width 11 channels,20,21
470,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,21.5,1Hz width 11 channels,21,22
471,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,21.5,1Hz width 11 channels,21,22
472,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,21.5,1Hz width 11 channels,21,22
473,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,21.5,1Hz width 11 channels,21,22
474,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,21.5,1Hz width 11 channels,21,22
475,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,21.5,1Hz width 11 channels,21,22
476,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,21.5,1Hz width 11 channels,21,22
477,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,21.5,1Hz width 11 channels,21,22
478,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,21.5,1Hz width 11 channels,21,22
479,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,21.5,1Hz width 11 channels,21,22
480,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.5,22.5,1Hz width 11 channels,22,23
481,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,22.5,1Hz width 11 channels,22,23
482,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,22.5,1Hz width 11 channels,22,23
483,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.5,22.5,1Hz width 11 channels,22,23
484,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.625,22.5,1Hz width 11 channels,22,23
485,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,22.5,1Hz width 11 channels,22,23
486,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,22.5,1Hz width 11 channels,22,23
487,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,22.5,1Hz width 11 channels,22,23
488,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,22.5,1Hz width 11 channels,22,23
489,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.875,22.5,1Hz width 11 channels,22,23
490,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.5,23.5,1Hz width 11 channels,23,24
491,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.5,23.5,1Hz width 11 channels,23,24
492,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,1.0,23.5,1Hz width 11 channels,23,24
493,data_b,data_b\2023-02-23T10-03-35 audio otwarte oczy.edf,0.75,23.5,1Hz width 11 channels,23,24
