,accuracy,frequency,configuration,frequency_start,frequency_end,subject,classifier
38,0.5375,7.5,1Hz width 11 channels,7,8,03,csp
39,0.4625,7.5,1Hz width 11 channels,7,8,03,csp
40,0.5875,8.5,1Hz width 11 channels,8,9,03,csp
41,0.4875,8.5,1Hz width 11 channels,8,9,03,csp
42,0.55,8.5,1Hz width 11 channels,8,9,03,csp
43,0.4375,8.5,1Hz width 11 channels,8,9,03,csp
44,0.375,8.5,1Hz width 11 channels,8,9,03,csp
45,0.4375,8.5,1Hz width 11 channels,8,9,03,csp
46,0.45,8.5,1Hz width 11 channels,8,9,03,csp
47,0.5,8.5,1Hz width 11 channels,8,9,03,csp
48,0.4875,8.5,1Hz width 11 channels,8,9,03,csp
49,0.4375,8.5,1Hz width 11 channels,8,9,03,csp
50,0.55,9.5,1Hz width 11 channels,9,10,03,csp
51,0.625,9.5,1Hz width 11 channels,9,10,03,csp
52,0.5875,9.5,1Hz width 11 channels,9,10,03,csp
53,0.525,9.5,1Hz width 11 channels,9,10,03,csp
54,0.525,9.5,1Hz width 11 channels,9,10,03,csp
55,0.475,9.5,1Hz width 11 channels,9,10,03,csp
56,0.5,9.5,1Hz width 11 channels,9,10,03,csp
57,0.4875,9.5,1Hz width 11 channels,9,10,03,csp
58,0.4875,9.5,1Hz width 11 channels,9,10,03,csp
59,0.4875,9.5,1Hz width 11 channels,9,10,03,csp
60,0.5875,10.5,1Hz width 11 channels,10,11,03,csp
61,0.5875,10.5,1Hz width 11 channels,10,11,03,csp
62,0.5875,10.5,1Hz width 11 channels,10,11,03,csp
63,0.55,10.5,1Hz width 11 channels,10,11,03,csp
64,0.6,10.5,1Hz width 11 channels,10,11,03,csp
65,0.45,10.5,1Hz width 11 channels,10,11,03,csp
66,0.5875,10.5,1Hz width 11 channels,10,11,03,csp
67,0.6375,10.5,1Hz width 11 channels,10,11,03,csp
68,0.5125,10.5,1Hz width 11 channels,10,11,03,csp
69,0.725,10.5,1Hz width 11 channels,10,11,03,csp
70,0.6875,11.5,1Hz width 11 channels,11,12,03,csp
71,0.675,11.5,1Hz width 11 channels,11,12,03,csp
72,0.675,11.5,1Hz width 11 channels,11,12,03,csp
73,0.625,11.5,1Hz width 11 channels,11,12,03,csp
74,0.7625,11.5,1Hz width 11 channels,11,12,03,csp
75,0.7,11.5,1Hz width 11 channels,11,12,03,csp
76,0.675,11.5,1Hz width 11 channels,11,12,03,csp
77,0.775,11.5,1Hz width 11 channels,11,12,03,csp
78,0.6375,11.5,1Hz width 11 channels,11,12,03,csp
79,0.775,11.5,1Hz width 11 channels,11,12,03,csp
80,0.775,12.5,1Hz width 11 channels,12,13,03,csp
81,0.725,12.5,1Hz width 11 channels,12,13,03,csp
82,0.7875,12.5,1Hz width 11 channels,12,13,03,csp
83,0.7875,12.5,1Hz width 11 channels,12,13,03,csp
84,0.825,12.5,1Hz width 11 channels,12,13,03,csp
85,0.7375,12.5,1Hz width 11 channels,12,13,03,csp
86,0.75,12.5,1Hz width 11 channels,12,13,03,csp
87,0.7875,12.5,1Hz width 11 channels,12,13,03,csp
88,0.7125,12.5,1Hz width 11 channels,12,13,03,csp
89,0.85,12.5,1Hz width 11 channels,12,13,03,csp
90,0.8125,13.5,1Hz width 11 channels,13,14,03,csp
91,0.725,13.5,1Hz width 11 channels,13,14,03,csp
92,0.825,13.5,1Hz width 11 channels,13,14,03,csp
93,0.75,13.5,1Hz width 11 channels,13,14,03,csp
94,0.8125,13.5,1Hz width 11 channels,13,14,03,csp
95,0.7875,13.5,1Hz width 11 channels,13,14,03,csp
96,0.775,13.5,1Hz width 11 channels,13,14,03,csp
97,0.7875,13.5,1Hz width 11 channels,13,14,03,csp
98,0.7125,13.5,1Hz width 11 channels,13,14,03,csp
99,0.825,13.5,1Hz width 11 channels,13,14,03,csp
100,0.7625,14.5,1Hz width 11 channels,14,15,03,csp
101,0.7,14.5,1Hz width 11 channels,14,15,03,csp
102,0.775,14.5,1Hz width 11 channels,14,15,03,csp
103,0.6625,14.5,1Hz width 11 channels,14,15,03,csp
104,0.7375,14.5,1Hz width 11 channels,14,15,03,csp
105,0.775,14.5,1Hz width 11 channels,14,15,03,csp
106,0.7625,14.5,1Hz width 11 channels,14,15,03,csp
107,0.8,14.5,1Hz width 11 channels,14,15,03,csp
108,0.7,14.5,1Hz width 11 channels,14,15,03,csp
109,0.775,14.5,1Hz width 11 channels,14,15,03,csp
110,0.5,15.5,1Hz width 11 channels,15,16,03,csp
111,0.5625,15.5,1Hz width 11 channels,15,16,03,csp
112,0.525,15.5,1Hz width 11 channels,15,16,03,csp
113,0.55,15.5,1Hz width 11 channels,15,16,03,csp
114,0.575,15.5,1Hz width 11 channels,15,16,03,csp
115,0.5125,15.5,1Hz width 11 channels,15,16,03,csp
116,0.575,15.5,1Hz width 11 channels,15,16,03,csp
117,0.5375,15.5,1Hz width 11 channels,15,16,03,csp
118,0.625,15.5,1Hz width 11 channels,15,16,03,csp
119,0.6625,15.5,1Hz width 11 channels,15,16,03,csp
120,0.5125,5.5,3Hz width 11 channels,4,7,03,csp
121,0.4625,5.5,3Hz width 11 channels,4,7,03,csp
122,0.475,5.5,3Hz width 11 channels,4,7,03,csp
123,0.55,5.5,3Hz width 11 channels,4,7,03,csp
124,0.6125,5.5,3Hz width 11 channels,4,7,03,csp
125,0.4875,5.5,3Hz width 11 channels,4,7,03,csp
126,0.5875,5.5,3Hz width 11 channels,4,7,03,csp
127,0.525,5.5,3Hz width 11 channels,4,7,03,csp
128,0.5,5.5,3Hz width 11 channels,4,7,03,csp
129,0.6125,5.5,3Hz width 11 channels,4,7,03,csp
130,0.5375,7.5,3Hz width 11 channels,6,9,03,csp
131,0.4125,7.5,3Hz width 11 channels,6,9,03,csp
132,0.4375,7.5,3Hz width 11 channels,6,9,03,csp
133,0.45,7.5,3Hz width 11 channels,6,9,03,csp
134,0.3875,7.5,3Hz width 11 channels,6,9,03,csp
135,0.4125,7.5,3Hz width 11 channels,6,9,03,csp
136,0.4875,7.5,3Hz width 11 channels,6,9,03,csp
137,0.425,7.5,3Hz width 11 channels,6,9,03,csp
138,0.5,7.5,3Hz width 11 channels,6,9,03,csp
139,0.575,7.5,3Hz width 11 channels,6,9,03,csp
140,0.525,9.5,3Hz width 11 channels,8,11,03,csp
141,0.4875,9.5,3Hz width 11 channels,8,11,03,csp
142,0.5875,9.5,3Hz width 11 channels,8,11,03,csp
143,0.4375,9.5,3Hz width 11 channels,8,11,03,csp
144,0.55,9.5,3Hz width 11 channels,8,11,03,csp
145,0.5125,9.5,3Hz width 11 channels,8,11,03,csp
146,0.65,9.5,3Hz width 11 channels,8,11,03,csp
147,0.575,9.5,3Hz width 11 channels,8,11,03,csp
148,0.55,9.5,3Hz width 11 channels,8,11,03,csp
149,0.625,9.5,3Hz width 11 channels,8,11,03,csp
150,0.8,11.5,3Hz width 11 channels,10,13,03,csp
151,0.6875,11.5,3Hz width 11 channels,10,13,03,csp
152,0.7875,11.5,3Hz width 11 channels,10,13,03,csp
153,0.7625,11.5,3Hz width 11 channels,10,13,03,csp
154,0.7875,11.5,3Hz width 11 channels,10,13,03,csp
155,0.75,11.5,3Hz width 11 channels,10,13,03,csp
156,0.8125,11.5,3Hz width 11 channels,10,13,03,csp
157,0.8,11.5,3Hz width 11 channels,10,13,03,csp
158,0.75,11.5,3Hz width 11 channels,10,13,03,csp
159,0.8625,11.5,3Hz width 11 channels,10,13,03,csp
160,0.8125,13.5,3Hz width 11 channels,12,15,03,csp
161,0.6875,13.5,3Hz width 11 channels,12,15,03,csp
162,0.8125,13.5,3Hz width 11 channels,12,15,03,csp
163,0.7625,13.5,3Hz width 11 channels,12,15,03,csp
164,0.7875,13.5,3Hz width 11 channels,12,15,03,csp
165,0.825,13.5,3Hz width 11 channels,12,15,03,csp
166,0.8,13.5,3Hz width 11 channels,12,15,03,csp
167,0.85,13.5,3Hz width 11 channels,12,15,03,csp
168,0.725,13.5,3Hz width 11 channels,12,15,03,csp
169,0.8625,13.5,3Hz width 11 channels,12,15,03,csp
170,0.7125,15.5,3Hz width 11 channels,14,17,03,csp
171,0.7,15.5,3Hz width 11 channels,14,17,03,csp
172,0.7625,15.5,3Hz width 11 channels,14,17,03,csp
173,0.675,15.5,3Hz width 11 channels,14,17,03,csp
174,0.725,15.5,3Hz width 11 channels,14,17,03,csp
175,0.75,15.5,3Hz width 11 channels,14,17,03,csp
176,0.725,15.5,3Hz width 11 channels,14,17,03,csp
177,0.7,15.5,3Hz width 11 channels,14,17,03,csp
178,0.65,15.5,3Hz width 11 channels,14,17,03,csp
179,0.75,15.5,3Hz width 11 channels,14,17,03,csp
180,0.575,7.0,6Hz width 11 channels,4,10,03,csp
181,0.475,7.0,6Hz width 11 channels,4,10,03,csp
182,0.4875,7.0,6Hz width 11 channels,4,10,03,csp
183,0.575,7.0,6Hz width 11 channels,4,10,03,csp
184,0.575,7.0,6Hz width 11 channels,4,10,03,csp
185,0.55,7.0,6Hz width 11 channels,4,10,03,csp
186,0.5625,7.0,6Hz width 11 channels,4,10,03,csp
187,0.5375,7.0,6Hz width 11 channels,4,10,03,csp
188,0.5125,7.0,6Hz width 11 channels,4,10,03,csp
189,0.5625,7.0,6Hz width 11 channels,4,10,03,csp
190,0.775,11.0,6Hz width 11 channels,8,14,03,csp
191,0.6875,11.0,6Hz width 11 channels,8,14,03,csp
192,0.8,11.0,6Hz width 11 channels,8,14,03,csp
193,0.75,11.0,6Hz width 11 channels,8,14,03,csp
194,0.825,11.0,6Hz width 11 channels,8,14,03,csp
195,0.7,11.0,6Hz width 11 channels,8,14,03,csp
196,0.7875,11.0,6Hz width 11 channels,8,14,03,csp
197,0.825,11.0,6Hz width 11 channels,8,14,03,csp
198,0.7125,11.0,6Hz width 11 channels,8,14,03,csp
199,0.8125,11.0,6Hz width 11 channels,8,14,03,csp
200,0.8,15.0,6Hz width 11 channels,12,18,03,csp
201,0.6875,15.0,6Hz width 11 channels,12,18,03,csp
202,0.75,15.0,6Hz width 11 channels,12,18,03,csp
203,0.75,15.0,6Hz width 11 channels,12,18,03,csp
204,0.7625,15.0,6Hz width 11 channels,12,18,03,csp
205,0.7625,15.0,6Hz width 11 channels,12,18,03,csp
206,0.7625,15.0,6Hz width 11 channels,12,18,03,csp
207,0.775,15.0,6Hz width 11 channels,12,18,03,csp
208,0.6875,15.0,6Hz width 11 channels,12,18,03,csp
209,0.825,15.0,6Hz width 11 channels,12,18,03,csp
0,0.45,4.5,1Hz width 11 channels,4,5,04,csp
1,0.525,4.5,1Hz width 11 channels,4,5,04,csp
2,0.5125,4.5,1Hz width 11 channels,4,5,04,csp
3,0.5875,4.5,1Hz width 11 channels,4,5,04,csp
4,0.5625,4.5,1Hz width 11 channels,4,5,04,csp
5,0.4875,4.5,1Hz width 11 channels,4,5,04,csp
6,0.5125,4.5,1Hz width 11 channels,4,5,04,csp
7,0.5125,4.5,1Hz width 11 channels,4,5,04,csp
8,0.525,4.5,1Hz width 11 channels,4,5,04,csp
9,0.425,4.5,1Hz width 11 channels,4,5,04,csp
10,0.4625,5.5,1Hz width 11 channels,5,6,04,csp
11,0.55,5.5,1Hz width 11 channels,5,6,04,csp
12,0.45,5.5,1Hz width 11 channels,5,6,04,csp
13,0.575,5.5,1Hz width 11 channels,5,6,04,csp
14,0.525,5.5,1Hz width 11 channels,5,6,04,csp
15,0.4625,5.5,1Hz width 11 channels,5,6,04,csp
16,0.5125,5.5,1Hz width 11 channels,5,6,04,csp
17,0.55,5.5,1Hz width 11 channels,5,6,04,csp
18,0.475,5.5,1Hz width 11 channels,5,6,04,csp
19,0.575,5.5,1Hz width 11 channels,5,6,04,csp
20,0.5125,6.5,1Hz width 11 channels,6,7,04,csp
21,0.5625,6.5,1Hz width 11 channels,6,7,04,csp
22,0.5125,6.5,1Hz width 11 channels,6,7,04,csp
23,0.5625,6.5,1Hz width 11 channels,6,7,04,csp
24,0.55,6.5,1Hz width 11 channels,6,7,04,csp
25,0.5,6.5,1Hz width 11 channels,6,7,04,csp
26,0.5875,6.5,1Hz width 11 channels,6,7,04,csp
27,0.475,6.5,1Hz width 11 channels,6,7,04,csp
28,0.575,6.5,1Hz width 11 channels,6,7,04,csp
29,0.475,6.5,1Hz width 11 channels,6,7,04,csp
30,0.475,7.5,1Hz width 11 channels,7,8,04,csp
31,0.55,7.5,1Hz width 11 channels,7,8,04,csp
32,0.5125,7.5,1Hz width 11 channels,7,8,04,csp
33,0.5,7.5,1Hz width 11 channels,7,8,04,csp
34,0.5375,7.5,1Hz width 11 channels,7,8,04,csp
35,0.5375,7.5,1Hz width 11 channels,7,8,04,csp
36,0.4875,7.5,1Hz width 11 channels,7,8,04,csp
37,0.5625,7.5,1Hz width 11 channels,7,8,04,csp
38,0.475,7.5,1Hz width 11 channels,7,8,04,csp
39,0.4875,7.5,1Hz width 11 channels,7,8,04,csp
40,0.55,8.5,1Hz width 11 channels,8,9,04,csp
41,0.4875,8.5,1Hz width 11 channels,8,9,04,csp
42,0.5625,8.5,1Hz width 11 channels,8,9,04,csp
43,0.4625,8.5,1Hz width 11 channels,8,9,04,csp
44,0.4375,8.5,1Hz width 11 channels,8,9,04,csp
45,0.525,8.5,1Hz width 11 channels,8,9,04,csp
46,0.4375,8.5,1Hz width 11 channels,8,9,04,csp
47,0.4375,8.5,1Hz width 11 channels,8,9,04,csp
48,0.55,8.5,1Hz width 11 channels,8,9,04,csp
49,0.4625,8.5,1Hz width 11 channels,8,9,04,csp
50,0.4625,9.5,1Hz width 11 channels,9,10,04,csp
51,0.475,9.5,1Hz width 11 channels,9,10,04,csp
52,0.5125,9.5,1Hz width 11 channels,9,10,04,csp
53,0.4375,9.5,1Hz width 11 channels,9,10,04,csp
54,0.525,9.5,1Hz width 11 channels,9,10,04,csp
55,0.4125,9.5,1Hz width 11 channels,9,10,04,csp
56,0.5375,9.5,1Hz width 11 channels,9,10,04,csp
57,0.425,9.5,1Hz width 11 channels,9,10,04,csp
58,0.5375,9.5,1Hz width 11 channels,9,10,04,csp
59,0.4625,9.5,1Hz width 11 channels,9,10,04,csp
60,0.5125,10.5,1Hz width 11 channels,10,11,04,csp
61,0.4875,10.5,1Hz width 11 channels,10,11,04,csp
62,0.6125,10.5,1Hz width 11 channels,10,11,04,csp
63,0.4875,10.5,1Hz width 11 channels,10,11,04,csp
64,0.6125,10.5,1Hz width 11 channels,10,11,04,csp
65,0.5875,10.5,1Hz width 11 channels,10,11,04,csp
66,0.6,10.5,1Hz width 11 channels,10,11,04,csp
67,0.45,10.5,1Hz width 11 channels,10,11,04,csp
68,0.6,10.5,1Hz width 11 channels,10,11,04,csp
69,0.4625,10.5,1Hz width 11 channels,10,11,04,csp
70,0.5125,11.5,1Hz width 11 channels,11,12,04,csp
71,0.4875,11.5,1Hz width 11 channels,11,12,04,csp
72,0.5875,11.5,1Hz width 11 channels,11,12,04,csp
73,0.5,11.5,1Hz width 11 channels,11,12,04,csp
74,0.5375,11.5,1Hz width 11 channels,11,12,04,csp
75,0.55,11.5,1Hz width 11 channels,11,12,04,csp
76,0.575,11.5,1Hz width 11 channels,11,12,04,csp
77,0.45,11.5,1Hz width 11 channels,11,12,04,csp
78,0.6375,11.5,1Hz width 11 channels,11,12,04,csp
79,0.5625,11.5,1Hz width 11 channels,11,12,04,csp
80,0.625,12.5,1Hz width 11 channels,12,13,04,csp
81,0.6,12.5,1Hz width 11 channels,12,13,04,csp
82,0.675,12.5,1Hz width 11 channels,12,13,04,csp
83,0.6,12.5,1Hz width 11 channels,12,13,04,csp
84,0.6,12.5,1Hz width 11 channels,12,13,04,csp
85,0.6,12.5,1Hz width 11 channels,12,13,04,csp
86,0.65,12.5,1Hz width 11 channels,12,13,04,csp
87,0.575,12.5,1Hz width 11 channels,12,13,04,csp
88,0.7,12.5,1Hz width 11 channels,12,13,04,csp
89,0.6625,12.5,1Hz width 11 channels,12,13,04,csp
90,0.5875,13.5,1Hz width 11 channels,13,14,04,csp
91,0.6,13.5,1Hz width 11 channels,13,14,04,csp
92,0.675,13.5,1Hz width 11 channels,13,14,04,csp
93,0.5625,13.5,1Hz width 11 channels,13,14,04,csp
94,0.6,13.5,1Hz width 11 channels,13,14,04,csp
95,0.625,13.5,1Hz width 11 channels,13,14,04,csp
96,0.625,13.5,1Hz width 11 channels,13,14,04,csp
97,0.5375,13.5,1Hz width 11 channels,13,14,04,csp
98,0.6375,13.5,1Hz width 11 channels,13,14,04,csp
99,0.625,13.5,1Hz width 11 channels,13,14,04,csp
100,0.55,14.5,1Hz width 11 channels,14,15,04,csp
101,0.525,14.5,1Hz width 11 channels,14,15,04,csp
102,0.5875,14.5,1Hz width 11 channels,14,15,04,csp
103,0.475,14.5,1Hz width 11 channels,14,15,04,csp
104,0.5875,14.5,1Hz width 11 channels,14,15,04,csp
105,0.625,14.5,1Hz width 11 channels,14,15,04,csp
106,0.5625,14.5,1Hz width 11 channels,14,15,04,csp
107,0.5,14.5,1Hz width 11 channels,14,15,04,csp
108,0.55,14.5,1Hz width 11 channels,14,15,04,csp
109,0.575,14.5,1Hz width 11 channels,14,15,04,csp
110,0.625,15.5,1Hz width 11 channels,15,16,04,csp
111,0.6625,15.5,1Hz width 11 channels,15,16,04,csp
112,0.6,15.5,1Hz width 11 channels,15,16,04,csp
113,0.6625,15.5,1Hz width 11 channels,15,16,04,csp
114,0.625,15.5,1Hz width 11 channels,15,16,04,csp
115,0.6125,15.5,1Hz width 11 channels,15,16,04,csp
116,0.575,15.5,1Hz width 11 channels,15,16,04,csp
117,0.625,15.5,1Hz width 11 channels,15,16,04,csp
118,0.6125,15.5,1Hz width 11 channels,15,16,04,csp
119,0.5875,15.5,1Hz width 11 channels,15,16,04,csp
120,0.575,5.5,3Hz width 11 channels,4,7,04,csp
121,0.575,5.5,3Hz width 11 channels,4,7,04,csp
122,0.575,5.5,3Hz width 11 channels,4,7,04,csp
123,0.65,5.5,3Hz width 11 channels,4,7,04,csp
124,0.575,5.5,3Hz width 11 channels,4,7,04,csp
125,0.55,5.5,3Hz width 11 channels,4,7,04,csp
126,0.575,5.5,3Hz width 11 channels,4,7,04,csp
127,0.5125,5.5,3Hz width 11 channels,4,7,04,csp
128,0.525,5.5,3Hz width 11 channels,4,7,04,csp
129,0.5375,5.5,3Hz width 11 channels,4,7,04,csp
130,0.4625,7.5,3Hz width 11 channels,6,9,04,csp
131,0.575,7.5,3Hz width 11 channels,6,9,04,csp
132,0.5375,7.5,3Hz width 11 channels,6,9,04,csp
133,0.45,7.5,3Hz width 11 channels,6,9,04,csp
134,0.55,7.5,3Hz width 11 channels,6,9,04,csp
135,0.525,7.5,3Hz width 11 channels,6,9,04,csp
136,0.5,7.5,3Hz width 11 channels,6,9,04,csp
137,0.4875,7.5,3Hz width 11 channels,6,9,04,csp
138,0.5,7.5,3Hz width 11 channels,6,9,04,csp
139,0.475,7.5,3Hz width 11 channels,6,9,04,csp
140,0.525,9.5,3Hz width 11 channels,8,11,04,csp
141,0.425,9.5,3Hz width 11 channels,8,11,04,csp
142,0.575,9.5,3Hz width 11 channels,8,11,04,csp
143,0.4875,9.5,3Hz width 11 channels,8,11,04,csp
144,0.6,9.5,3Hz width 11 channels,8,11,04,csp
145,0.4875,9.5,3Hz width 11 channels,8,11,04,csp
146,0.5375,9.5,3Hz width 11 channels,8,11,04,csp
147,0.3875,9.5,3Hz width 11 channels,8,11,04,csp
148,0.5625,9.5,3Hz width 11 channels,8,11,04,csp
149,0.5,9.5,3Hz width 11 channels,8,11,04,csp
150,0.6,11.5,3Hz width 11 channels,10,13,04,csp
151,0.4625,11.5,3Hz width 11 channels,10,13,04,csp
152,0.6,11.5,3Hz width 11 channels,10,13,04,csp
153,0.55,11.5,3Hz width 11 channels,10,13,04,csp
154,0.6,11.5,3Hz width 11 channels,10,13,04,csp
155,0.5875,11.5,3Hz width 11 channels,10,13,04,csp
156,0.5875,11.5,3Hz width 11 channels,10,13,04,csp
157,0.475,11.5,3Hz width 11 channels,10,13,04,csp
158,0.675,11.5,3Hz width 11 channels,10,13,04,csp
159,0.5125,11.5,3Hz width 11 channels,10,13,04,csp
160,0.6,13.5,3Hz width 11 channels,12,15,04,csp
161,0.5125,13.5,3Hz width 11 channels,12,15,04,csp
162,0.6125,13.5,3Hz width 11 channels,12,15,04,csp
163,0.575,13.5,3Hz width 11 channels,12,15,04,csp
164,0.575,13.5,3Hz width 11 channels,12,15,04,csp
165,0.625,13.5,3Hz width 11 channels,12,15,04,csp
166,0.6375,13.5,3Hz width 11 channels,12,15,04,csp
167,0.5625,13.5,3Hz width 11 channels,12,15,04,csp
168,0.6875,13.5,3Hz width 11 channels,12,15,04,csp
169,0.6,13.5,3Hz width 11 channels,12,15,04,csp
170,0.5625,15.5,3Hz width 11 channels,14,17,04,csp
171,0.4875,15.5,3Hz width 11 channels,14,17,04,csp
172,0.6,15.5,3Hz width 11 channels,14,17,04,csp
173,0.625,15.5,3Hz width 11 channels,14,17,04,csp
174,0.55,15.5,3Hz width 11 channels,14,17,04,csp
175,0.6125,15.5,3Hz width 11 channels,14,17,04,csp
176,0.7,15.5,3Hz width 11 channels,14,17,04,csp
177,0.5125,15.5,3Hz width 11 channels,14,17,04,csp
178,0.6125,15.5,3Hz width 11 channels,14,17,04,csp
179,0.575,15.5,3Hz width 11 channels,14,17,04,csp
180,0.4875,7.0,6Hz width 11 channels,4,10,04,csp
181,0.525,7.0,6Hz width 11 channels,4,10,04,csp
182,0.475,7.0,6Hz width 11 channels,4,10,04,csp
183,0.5375,7.0,6Hz width 11 channels,4,10,04,csp
184,0.5375,7.0,6Hz width 11 channels,4,10,04,csp
185,0.5375,7.0,6Hz width 11 channels,4,10,04,csp
186,0.6,7.0,6Hz width 11 channels,4,10,04,csp
187,0.5375,7.0,6Hz width 11 channels,4,10,04,csp
188,0.5,7.0,6Hz width 11 channels,4,10,04,csp
189,0.475,7.0,6Hz width 11 channels,4,10,04,csp
190,0.5125,11.0,6Hz width 11 channels,8,14,04,csp
191,0.45,11.0,6Hz width 11 channels,8,14,04,csp
192,0.6375,11.0,6Hz width 11 channels,8,14,04,csp
193,0.5875,11.0,6Hz width 11 channels,8,14,04,csp
194,0.625,11.0,6Hz width 11 channels,8,14,04,csp
195,0.575,11.0,6Hz width 11 channels,8,14,04,csp
196,0.6,11.0,6Hz width 11 channels,8,14,04,csp
197,0.5125,11.0,6Hz width 11 channels,8,14,04,csp
198,0.6375,11.0,6Hz width 11 channels,8,14,04,csp
199,0.5625,11.0,6Hz width 11 channels,8,14,04,csp
200,0.575,15.0,6Hz width 11 channels,12,18,04,csp
201,0.5375,15.0,6Hz width 11 channels,12,18,04,csp
202,0.6625,15.0,6Hz width 11 channels,12,18,04,csp
203,0.575,15.0,6Hz width 11 channels,12,18,04,csp
204,0.6125,15.0,6Hz width 11 channels,12,18,04,csp
205,0.5625,15.0,6Hz width 11 channels,12,18,04,csp
206,0.625,15.0,6Hz width 11 channels,12,18,04,csp
207,0.4625,15.0,6Hz width 11 channels,12,18,04,csp
208,0.675,15.0,6Hz width 11 channels,12,18,04,csp
209,0.55,15.0,6Hz width 11 channels,12,18,04,csp
0,0.5875,4.5,1Hz width 11 channels,4,5,05,csp
1,0.6625,4.5,1Hz width 11 channels,4,5,05,csp
2,0.6375,4.5,1Hz width 11 channels,4,5,05,csp
3,0.575,4.5,1Hz width 11 channels,4,5,05,csp
4,0.7,4.5,1Hz width 11 channels,4,5,05,csp
5,0.6,4.5,1Hz width 11 channels,4,5,05,csp
6,0.675,4.5,1Hz width 11 channels,4,5,05,csp
7,0.625,4.5,1Hz width 11 channels,4,5,05,csp
8,0.675,4.5,1Hz width 11 channels,4,5,05,csp
9,0.55,4.5,1Hz width 11 channels,4,5,05,csp
10,0.475,5.5,1Hz width 11 channels,5,6,05,csp
11,0.6375,5.5,1Hz width 11 channels,5,6,05,csp
12,0.6125,5.5,1Hz width 11 channels,5,6,05,csp
13,0.575,5.5,1Hz width 11 channels,5,6,05,csp
14,0.5,5.5,1Hz width 11 channels,5,6,05,csp
15,0.5,5.5,1Hz width 11 channels,5,6,05,csp
16,0.575,5.5,1Hz width 11 channels,5,6,05,csp
17,0.6,5.5,1Hz width 11 channels,5,6,05,csp
18,0.5375,5.5,1Hz width 11 channels,5,6,05,csp
19,0.5625,5.5,1Hz width 11 channels,5,6,05,csp
20,0.4625,6.5,1Hz width 11 channels,6,7,05,csp
21,0.5625,6.5,1Hz width 11 channels,6,7,05,csp
22,0.5875,6.5,1Hz width 11 channels,6,7,05,csp
23,0.5625,6.5,1Hz width 11 channels,6,7,05,csp
24,0.5375,6.5,1Hz width 11 channels,6,7,05,csp
25,0.5125,6.5,1Hz width 11 channels,6,7,05,csp
26,0.6,6.5,1Hz width 11 channels,6,7,05,csp
27,0.6,6.5,1Hz width 11 channels,6,7,05,csp
28,0.5875,6.5,1Hz width 11 channels,6,7,05,csp
29,0.6125,6.5,1Hz width 11 channels,6,7,05,csp
30,0.4375,7.5,1Hz width 11 channels,7,8,05,csp
31,0.525,7.5,1Hz width 11 channels,7,8,05,csp
32,0.55,7.5,1Hz width 11 channels,7,8,05,csp
33,0.55,7.5,1Hz width 11 channels,7,8,05,csp
34,0.5875,7.5,1Hz width 11 channels,7,8,05,csp
35,0.4625,7.5,1Hz width 11 channels,7,8,05,csp
36,0.5375,7.5,1Hz width 11 channels,7,8,05,csp
37,0.5875,7.5,1Hz width 11 channels,7,8,05,csp
38,0.5125,7.5,1Hz width 11 channels,7,8,05,csp
39,0.5375,7.5,1Hz width 11 channels,7,8,05,csp
40,0.55,8.5,1Hz width 11 channels,8,9,05,csp
41,0.55,8.5,1Hz width 11 channels,8,9,05,csp
42,0.6,8.5,1Hz width 11 channels,8,9,05,csp
43,0.5875,8.5,1Hz width 11 channels,8,9,05,csp
44,0.6375,8.5,1Hz width 11 channels,8,9,05,csp
45,0.5875,8.5,1Hz width 11 channels,8,9,05,csp
46,0.6,8.5,1Hz width 11 channels,8,9,05,csp
47,0.625,8.5,1Hz width 11 channels,8,9,05,csp
48,0.5,8.5,1Hz width 11 channels,8,9,05,csp
49,0.525,8.5,1Hz width 11 channels,8,9,05,csp
50,0.5125,9.5,1Hz width 11 channels,9,10,05,csp
51,0.6375,9.5,1Hz width 11 channels,9,10,05,csp
52,0.625,9.5,1Hz width 11 channels,9,10,05,csp
53,0.5375,9.5,1Hz width 11 channels,9,10,05,csp
54,0.6375,9.5,1Hz width 11 channels,9,10,05,csp
55,0.575,9.5,1Hz width 11 channels,9,10,05,csp
56,0.6,9.5,1Hz width 11 channels,9,10,05,csp
57,0.575,9.5,1Hz width 11 channels,9,10,05,csp
58,0.5375,9.5,1Hz width 11 channels,9,10,05,csp
59,0.6125,9.5,1Hz width 11 channels,9,10,05,csp
60,0.475,10.5,1Hz width 11 channels,10,11,05,csp
61,0.575,10.5,1Hz width 11 channels,10,11,05,csp
62,0.575,10.5,1Hz width 11 channels,10,11,05,csp
63,0.5875,10.5,1Hz width 11 channels,10,11,05,csp
64,0.575,10.5,1Hz width 11 channels,10,11,05,csp
65,0.5375,10.5,1Hz width 11 channels,10,11,05,csp
66,0.6125,10.5,1Hz width 11 channels,10,11,05,csp
67,0.5875,10.5,1Hz width 11 channels,10,11,05,csp
68,0.5625,10.5,1Hz width 11 channels,10,11,05,csp
69,0.6,10.5,1Hz width 11 channels,10,11,05,csp
70,0.45,11.5,1Hz width 11 channels,11,12,05,csp
71,0.55,11.5,1Hz width 11 channels,11,12,05,csp
72,0.5875,11.5,1Hz width 11 channels,11,12,05,csp
73,0.675,11.5,1Hz width 11 channels,11,12,05,csp
74,0.65,11.5,1Hz width 11 channels,11,12,05,csp
75,0.525,11.5,1Hz width 11 channels,11,12,05,csp
